@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
5.450,3.130,2
3.397,4.291,2
2.336,4.489,0
3.444,4.250,2
1.957,3.613,0
1.470,2.481,1
2.085,3.894,0
2.101,2.379,1
0.854,4.200,0
5.576,1.530,2
3.156,3.791,0
1.490,2.476,1
3.788,4.149,2
2.812,3.451,2
2.096,2.307,1
1.433,2.609,1
3.049,3.968,0
4.344,4.806,2
1.479,2.661,1
3.926,4.521,2
0.941,3.103,1
3.123,4.189,2
4.619,2.238,2
3.130,3.985,0
4.137,4.013,2
1.559,2.074,1
1.012,2.197,1
3.369,3.089,0
5.887,2.059,2
7.515,3.187,2
1.495,3.426,0
1.924,3.895,0
2.124,2.339,1
1.275,2.577,1
2.012,2.397,1
2.350,3.516,1
5.354,3.788,2
3.916,3.622,0
1.375,3.517,0
1.640,4.120,0
1.794,2.022,1
1.501,2.387,1
2.356,4.660,0
1.488,2.999,1
2.481,4.316,2
1.201,3.966,0
4.889,4.444,2
3.642,4.686,0
1.280,2.370,1
2.681,3.187,0
3.601,4.592,2
1.337,2.263,1
1.770,2.939,0
4.022,2.796,2
2.890,3.217,2
3.580,4.644,2
1.789,3.073,1
1.447,2.758,1
1.291,2.479,1
1.756,2.529,0
3.150,4.123,2
0.914,2.229,1
1.504,4.055,0
1.849,2.674,1
1.923,2.607,1
2.601,3.395,2
4.774,7.826,2
1.302,3.024,1
1.716,2.408,1
1.075,2.553,1
2.896,3.019,2
2.873,5.347,0
2.449,4.267,2
1.639,4.160,0
1.584,3.683,0
1.749,4.228,0
4.442,3.559,2
1.549,2.119,1
3.077,3.891,0
1.286,2.879,1
3.267,4.585,2
1.176,2.245,1
1.355,2.774,1
1.523,3.969,0
2.422,3.989,2
3.017,5.367,2
1.071,2.473,1
1.399,4.834,0
5.180,4.097,2
1.539,2.020,1
1.498,2.271,1
3.038,3.242,2
1.401,2.301,1
3.232,5.712,2
3.240,3.783,2
4.399,2.263,2
1.945,4.533,0
1.548,1.943,1
1.766,3.100,0
3.734,3.832,2
3.074,4.149,0
0.771,3.806,0
3.811,3.193,2
1.303,3.527,0
1.741,2.656,1
1.225,2.598,1
1.779,4.980,0
3.584,2.963,2
2.794,3.122,2
1.777,2.911,1
4.791,3.640,2
1.698,3.573,0
0.907,2.102,1
3.827,3.782,2
1.705,3.833,0
1.644,2.069,1
2.667,3.974,2
0.550,3.940,0
4.101,4.698,2
1.263,2.992,1
2.808,5.510,2
3.053,2.971,2
1.671,2.138,1
4.578,3.210,2
1.493,2.234,1
1.976,2.376,1
5.099,3.834,2
2.931,3.320,2
2.667,4.335,2
0.998,2.255,1
1.869,3.403,0
5.394,3.682,2
2.155,4.352,2
4.167,3.646,2
2.997,3.894,0
6.192,3.095,2
1.180,2.984,1
1.274,2.306,1
4.355,3.948,2
3.367,4.459,2
2.128,4.245,0
2.974,5.965,2
1.199,2.262,1
4.257,3.228,2
4.762,3.962,2
2.384,4.465,0
1.268,3.959,0
2.205,3.057,2
4.107,3.924,2
1.430,2.475,1
2.861,3.697,0
3.967,5.103,2
6.074,2.609,2
1.214,2.723,1
0.961,4.383,0
1.008,2.405,1
5.212,5.057,0
0.985,2.654,1
2.287,3.483,2
4.103,5.368,2
3.171,2.440,2
3.095,2.392,2
1.817,2.577,1
2.776,3.390,0
1.692,3.723,0
1.352,3.432,0
3.652,2.470,2
2.959,4.124,2
1.661,2.402,1
1.697,4.031,0
0.990,3.975,0
1.271,5.376,0
1.292,5.211,0
2.585,2.961,2
1.891,2.261,1
1.801,3.123,0
1.576,1.851,1
1.572,2.305,1
1.557,2.250,1
4.277,5.804,2
4.374,3.462,2
1.132,2.307,1
1.239,3.265,1
1.184,2.248,1
1.126,3.021,0
1.365,2.256,1
4.864,5.624,2
3.855,3.704,2
1.114,2.709,1
1.644,5.097,0
4.932,4.689,2
1.444,3.921,0
1.983,2.562,1
1.216,1.959,1
2.632,3.483,0
6.132,4.067,2
7.448,5.648,2
1.682,4.298,0
2.194,3.088,0
1.283,2.606,1
1.759,3.619,0
3.031,3.765,0
5.179,2.091,2
3.045,3.311,2
1.654,2.635,1
4.607,3.818,2
2.779,4.207,2
1.923,4.604,0
3.648,5.380,0
1.460,3.199,0
1.586,2.781,1
2.204,4.835,0
1.358,2.847,1
