@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
1.265,3.347,0
1.170,2.218,1
1.287,2.073,1
1.287,2.659,1
1.079,2.356,1
4.171,2.623,2
4.482,5.000,2
1.476,3.383,0
1.197,2.087,1
3.797,2.768,2
4.118,3.026,2
4.539,4.638,2
1.950,2.786,1
1.377,2.688,0
2.992,3.190,2
1.471,2.922,1
3.669,3.413,2
4.148,5.186,2
1.739,2.136,1
3.588,3.231,2
5.398,3.699,2
1.284,2.822,1
2.286,4.411,0
2.002,3.704,0
1.616,2.240,1
1.035,2.643,1
1.323,1.986,1
2.103,2.238,1
1.468,3.295,0
3.737,2.983,2
3.520,3.583,2
0.679,3.068,0
3.715,3.363,2
2.374,3.773,0
5.055,3.203,2
1.741,4.982,0
4.065,4.318,2
1.480,2.458,1
3.267,3.769,0
1.121,3.981,0
4.115,3.391,2
2.320,3.466,0
1.772,2.185,1
1.887,3.374,0
1.961,3.336,0
4.311,2.077,2
2.160,2.499,1
1.719,4.589,0
3.731,2.201,2
2.225,4.035,0
3.277,3.905,2
2.567,2.744,1
1.100,2.244,1
2.477,3.315,2
1.415,3.767,0
1.071,2.233,1
2.056,2.467,1
1.501,2.085,1
3.622,2.640,2
1.813,2.788,1
1.357,2.608,1
4.440,3.175,2
3.871,3.320,2
1.928,4.307,0
1.513,2.534,1
1.516,2.826,1
1.639,3.096,0
2.570,4.287,2
1.982,3.540,0
2.788,10.551,2
1.661,2.174,1
4.168,4.753,0
1.311,2.783,1
1.358,3.414,0
2.979,2.721,2
1.326,2.214,1
5.221,3.361,2
4.585,6.959,2
7.808,2.334,2
1.842,4.535,0
5.189,3.982,2
1.842,3.833,0
3.263,3.768,2
1.618,3.556,0
1.468,3.719,0
1.386,3.110,1
3.219,3.756,0
1.941,4.414,0
3.138,4.758,2
1.174,3.750,0
2.186,3.199,2
1.168,1.959,1
0.897,2.365,1
2.300,3.208,1
1.761,2.313,1
1.501,2.256,1
2.856,2.199,2
1.661,2.598,1
5.155,4.395,2
5.038,5.409,2
1.076,5.279,0
1.343,2.085,1
1.917,3.569,0
1.077,2.887,1
1.370,2.602,1
1.484,3.668,0
