@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
1.932,4.369,0
1.262,2.279,1
2.681,3.966,0
1.950,2.495,1
3.821,2.786,2
2.486,6.019,0
1.554,4.479,0
4.069,3.416,2
1.616,4.605,0
1.175,2.076,1
2.328,3.015,0
1.736,2.578,1
3.533,4.677,2
4.046,4.157,2
3.323,5.092,2
3.799,2.893,2
2.097,2.681,1
1.573,2.641,1
1.063,2.185,1
6.255,2.987,2
1.795,2.658,1
1.011,2.464,1
4.103,2.203,2
1.429,3.284,1
3.924,4.196,2
2.828,5.750,2
2.769,3.712,2
2.443,4.009,2
1.791,2.458,1
1.685,3.843,0
1.567,2.371,1
4.820,5.336,2
1.477,2.998,1
0.861,3.451,0
1.011,2.646,1
1.582,3.119,0
2.421,5.293,0
2.095,4.397,0
1.137,2.495,1
2.206,3.337,2
1.980,2.450,2
1.987,3.649,0
5.241,2.848,2
1.034,2.180,1
1.167,3.858,0
1.801,4.144,0
1.398,3.583,1
2.080,4.303,0
3.806,3.031,2
1.900,3.985,0
1.798,5.018,2
1.123,5.850,0
2.128,3.341,0
2.566,2.354,1
2.448,3.138,2
3.407,5.354,2
2.379,5.020,0
1.917,4.101,0
1.002,2.023,1
3.039,3.372,2
5.500,3.380,2
3.898,5.428,2
2.067,4.238,0
1.166,3.504,0
3.318,2.924,2
2.128,2.019,2
1.824,2.814,1
2.725,2.933,1
1.254,2.969,0
2.228,4.378,0
4.226,3.572,2
1.482,2.858,1
0.845,4.305,0
1.625,2.231,1
1.115,3.145,1
3.331,4.759,2
1.845,2.642,1
1.243,2.513,1
8.637,2.785,2
2.612,4.309,2
1.801,2.130,1
1.677,2.114,1
1.609,3.853,0
1.511,1.987,1
0.887,3.601,0
2.423,5.654,0
1.215,2.307,1
4.879,2.870,2
3.116,5.061,2
0.758,3.828,0
7.972,3.677,2
1.730,3.155,0
3.832,2.480,2
3.234,5.357,0
2.102,4.437,0
1.260,2.170,1
1.327,2.559,1
6.154,5.504,0
4.290,2.658,2
0.740,4.396,0
1.679,1.899,1
2.506,5.331,2
0.991,2.564,1
