@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
2.241,4.341,0
1.385,1.920,1
1.861,2.827,1
1.596,2.835,1
3.125,3.572,2
2.796,2.866,2
3.083,3.542,2
3.550,3.795,2
4.529,5.159,2
1.351,2.116,1
3.947,5.552,2
8.781,3.418,2
2.436,2.898,0
3.096,4.850,2
3.978,3.087,2
4.737,3.147,2
5.701,4.924,2
3.879,4.853,0
4.149,3.722,2
2.840,4.321,0
7.603,5.569,2
1.340,2.548,1
1.520,3.798,0
5.219,4.133,2
3.791,3.210,2
1.626,3.284,1
1.394,2.889,1
3.820,4.977,2
1.239,2.078,1
0.843,6.547,0
5.279,3.068,2
6.575,3.570,2
0.806,3.454,0
3.842,2.868,2
1.646,2.227,1
4.792,3.367,2
2.009,5.296,0
2.212,3.341,0
8.212,2.780,2
1.279,2.667,1
1.330,1.989,1
2.009,2.427,1
3.687,5.611,2
1.563,4.003,0
2.767,3.515,2
1.541,2.583,1
4.764,4.327,2
2.632,3.381,2
2.297,3.561,0
4.737,3.504,2
2.535,3.366,0
1.489,4.071,0
3.389,3.967,2
4.396,3.033,2
1.253,2.424,1
3.742,3.829,2
2.573,2.410,2
1.273,4.387,0
2.059,3.689,0
1.302,3.119,1
1.659,3.691,0
6.232,3.821,2
1.550,3.228,0
3.088,3.566,0
1.314,2.277,1
3.649,2.594,2
3.435,3.728,2
1.178,2.515,1
2.052,5.243,2
2.139,3.216,0
1.245,2.984,1
2.946,3.384,2
4.925,4.449,2
1.382,2.449,1
0.843,3.092,0
3.253,5.562,2
3.375,3.514,2
6.631,5.638,2
5.107,3.179,2
1.545,4.007,0
1.130,2.497,1
3.265,4.544,0
1.028,3.086,1
2.401,2.703,0
2.053,2.615,2
1.228,2.507,1
2.904,3.767,0
2.061,5.555,0
3.553,7.334,2
1.025,2.578,1
3.156,3.580,0
1.310,3.637,0
1.186,2.553,1
1.901,4.421,0
1.132,2.110,1
3.738,4.135,0
4.552,3.975,2
1.863,4.138,0
3.177,4.915,2
3.464,4.372,2
2.561,5.204,0
1.621,2.363,1
1.235,2.870,1
3.747,4.894,2
3.026,3.598,0
1.270,2.495,1
1.272,2.803,1
2.444,4.527,2
4.399,3.463,2
1.339,2.190,1
1.082,2.030,1
2.150,3.995,0
1.839,2.796,1
1.451,2.104,1
1.155,2.583,1
7.260,5.873,2
1.320,4.672,0
1.955,3.793,0
2.390,3.960,2
2.729,3.759,0
4.200,4.832,0
1.198,2.262,1
3.137,3.691,2
4.090,4.198,2
5.080,2.726,2
1.598,5.544,0
1.585,3.834,0
1.499,2.492,1
4.201,5.062,2
5.081,2.710,2
2.767,3.075,0
4.382,4.842,2
2.470,4.478,2
0.948,2.370,1
3.451,5.282,2
2.346,3.834,0
3.708,2.906,0
7.775,2.708,2
0.721,3.664,0
3.724,3.484,2
2.640,6.622,2
1.948,3.833,0
1.930,2.276,1
1.138,2.969,1
2.861,4.451,2
1.470,5.468,0
1.456,5.978,0
1.136,2.568,1
4.517,3.532,2
1.250,2.271,1
3.366,3.971,2
2.868,4.516,2
3.170,2.502,2
1.936,3.873,0
2.142,2.377,1
1.358,2.545,1
0.938,4.473,0
1.937,4.199,0
1.855,2.531,1
2.500,3.496,0
1.335,2.378,1
4.363,4.415,2
3.976,5.641,2
1.428,1.939,1
1.370,2.300,1
1.963,3.771,0
1.537,2.348,1
4.130,6.446,2
3.433,3.720,0
7.093,2.915,2
1.527,2.265,1
1.893,2.304,1
2.220,4.191,2
2.449,6.188,0
1.523,3.625,0
