@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
4.258,3.919,2
4.846,3.375,2
3.995,3.429,2
3.877,3.661,2
1.590,2.736,0
1.416,2.239,1
3.995,4.408,2
1.363,3.331,0
4.038,4.376,2
2.617,3.990,0
2.496,4.547,0
1.385,2.303,1
1.010,2.279,1
0.991,3.220,1
1.952,2.799,1
3.121,3.636,2
1.767,2.247,1
0.807,3.427,0
1.466,2.208,1
2.567,3.430,0
1.691,2.591,1
1.167,2.174,1
3.658,3.322,2
0.945,4.462,0
0.855,4.966,0
3.081,3.375,2
1.628,4.754,0
5.307,2.396,2
4.396,2.568,2
1.096,3.516,0
3.402,2.569,2
4.887,2.875,2
1.325,2.472,1
3.432,3.036,2
2.564,3.781,2
2.697,3.743,2
1.992,4.371,0
0.979,4.703,0
3.564,3.402,0
5.885,8.440,2
4.681,2.259,2
1.259,1.790,1
1.915,4.795,0
1.354,2.188,1
0.998,2.616,1
1.757,4.476,0
2.231,2.092,1
1.756,3.465,0
1.337,2.390,1
2.925,6.878,2
1.071,2.846,1
4.482,4.587,2
1.474,3.829,0
4.330,4.599,2
5.143,3.934,2
1.350,1.977,1
1.442,6.249,0
2.227,2.446,2
1.527,2.010,1
2.984,3.497,0
1.442,2.308,1
2.066,4.312,0
0.898,5.359,0
2.954,3.359,0
3.164,3.676,2
1.997,2.233,1
1.960,4.881,0
1.376,3.334,0
1.335,2.416,1
1.439,2.166,1
2.527,5.552,0
5.492,3.488,2
3.270,5.816,2
2.237,3.237,0
1.351,3.609,0
3.057,4.464,2
2.680,3.612,0
1.362,2.245,1
0.976,2.112,1
1.239,2.198,1
1.214,4.174,0
2.587,3.065,0
4.170,3.745,2
4.395,4.023,0
2.985,3.757,2
1.516,3.175,0
6.027,4.960,2
1.477,2.312,1
4.018,2.649,2
1.801,3.730,0
3.900,3.514,2
1.840,2.595,1
3.865,2.970,2
1.002,3.819,0
4.597,5.287,2
2.941,2.422,2
1.414,2.439,1
0.811,2.223,1
2.246,2.364,1
1.566,3.813,0
6.305,7.050,2
0.936,3.210,1
3.881,4.719,2
2.137,3.058,0
1.802,3.546,0
4.487,3.920,2
1.255,2.121,1
5.758,4.040,2
1.787,4.678,0
1.258,2.556,1
2.936,4.149,2
1.998,2.851,1
1.932,2.830,1
3.302,5.718,2
4.209,5.037,2
2.092,4.639,0
1.541,2.339,1
2.686,10.908,2
2.028,2.499,1
1.923,3.358,2
2.297,6.866,2
3.305,4.269,0
2.976,4.643,2
1.650,2.912,1
1.708,2.504,1
2.770,3.790,2
4.792,4.557,2
1.366,3.209,0
2.533,6.330,2
2.364,2.525,1
1.616,4.200,0
1.659,3.785,0
4.424,3.255,0
3.881,3.385,2
0.848,3.904,0
1.428,4.359,0
2.056,3.111,0
5.077,2.720,2
1.172,3.234,1
4.072,3.860,2
1.678,3.439,0
2.113,2.107,1
1.685,3.843,0
1.681,3.747,0
1.915,2.116,1
1.369,3.611,0
1.559,1.987,1
3.860,3.666,2
2.961,2.489,2
4.867,3.485,2
2.035,3.714,0
3.096,2.566,2
1.674,1.974,1
4.439,3.109,2
1.530,2.035,1
3.633,2.127,2
4.295,5.218,2
2.730,4.132,0
4.073,2.989,2
1.779,2.590,1
1.031,4.187,0
2.111,3.216,0
1.660,2.501,1
6.969,4.487,2
1.830,2.914,0
3.064,2.436,2
0.949,2.188,1
1.367,3.729,0
3.832,4.793,2
2.554,3.438,0
1.131,3.747,0
1.491,2.196,1
0.881,3.967,0
1.511,3.608,0
2.456,2.920,2
1.365,3.646,0
1.322,3.440,1
1.844,3.424,0
1.654,3.891,0
4.560,5.898,2
2.950,3.354,2
1.683,2.406,1
1.409,2.999,0
1.414,4.296,0
4.554,4.109,2
4.991,2.358,2
1.324,2.549,1
1.660,2.485,1
5.485,4.139,2
1.404,2.666,1
1.892,2.926,1
1.978,4.860,0
2.325,2.323,1
2.395,3.474,0
1.974,6.343,0
4.255,4.713,2
2.603,3.378,2
1.925,2.959,1
1.312,2.148,1
2.504,4.592,0
1.268,2.346,1
1.541,2.256,1
1.319,4.010,0
4.404,2.278,2
5.094,4.342,2
1.247,2.247,1
1.989,4.347,0
5.654,3.791,2
3.138,3.747,0
1.381,2.559,1
1.023,3.412,0
1.609,2.976,0
4.303,3.539,0
1.429,5.089,0
1.363,2.200,1
1.945,7.528,2
4.424,3.345,2
1.241,4.663,0
4.757,3.671,2
3.639,6.690,0
3.511,2.038,2
1.584,4.211,0
2.969,4.328,0
3.307,6.007,2
7.002,4.635,2
1.612,2.646,1
1.546,3.803,0
0.728,4.890,0
4.573,3.166,2
0.925,3.352,1
2.122,2.424,1
1.955,4.028,2
1.202,2.521,1
2.387,3.850,0
2.188,4.365,0
4.011,5.276,2
1.686,2.652,0
3.162,3.584,2
1.759,2.751,0
4.936,5.158,2
2.640,4.468,2
2.970,6.175,2
3.251,3.721,2
1.826,3.210,0
1.851,2.371,1
1.140,5.836,0
4.841,2.495,2
0.698,3.872,0
2.647,2.889,2
2.681,3.194,0
1.440,2.832,1
1.389,4.880,0
3.831,4.453,2
4.083,3.601,2
1.372,1.908,1
1.226,2.767,1
3.613,3.910,2
2.618,3.240,0
2.893,4.440,0
1.702,3.679,0
2.043,2.578,1
2.986,3.331,0
1.067,3.145,1
6.824,2.849,2
1.259,5.112,0
1.730,3.192,0
6.336,2.478,2
3.585,2.776,2
2.534,3.359,2
2.481,3.564,2
1.511,2.433,1
2.616,5.253,0
4.338,3.739,2
1.014,5.292,0
3.834,2.934,2
3.070,4.050,2
3.625,3.136,2
1.199,4.075,0
4.052,4.468,2
1.747,3.612,0
2.940,3.633,0
3.715,5.641,2
1.585,1.993,1
3.189,3.275,0
2.451,5.131,0
3.974,2.825,0
5.098,3.842,2
1.277,4.479,0
1.592,3.002,1
3.134,2.831,2
1.174,2.565,1
1.781,4.735,0
3.082,3.602,2
1.758,3.047,0
3.283,3.266,2
0.874,2.139,1
2.050,2.932,2
2.100,2.312,1
3.029,3.415,2
4.158,6.530,2
1.129,2.222,1
2.217,4.308,0
5.981,4.791,2
3.291,3.758,2
2.149,3.286,0
1.384,4.494,0
2.087,4.582,0
1.147,1.875,1
1.772,2.589,1
1.682,3.797,1
1.149,2.055,1
2.256,4.554,2
3.892,2.779,2
2.933,4.083,2
1.264,2.544,1
4.516,2.942,2
0.894,2.462,1
1.277,3.434,0
0.826,4.338,1
3.883,2.940,2
1.096,2.539,1
2.336,3.544,2
1.567,3.553,1
1.988,3.869,0
2.469,3.710,0
0.842,4.043,0
3.781,4.910,2
2.735,4.564,0
4.047,5.424,2
1.897,4.231,0
1.789,2.478,1
3.727,6.028,2
6.986,4.488,2
1.867,3.662,0
4.011,3.122,2
3.451,4.430,2
5.797,5.271,2
3.067,3.654,2
4.572,3.174,2
3.058,3.648,2
1.338,2.215,1
1.278,4.652,0
1.450,2.318,1
5.569,3.232,2
3.934,3.636,2
2.081,2.749,1
1.206,2.233,1
2.022,4.911,0
1.624,2.972,1
3.643,3.421,2
3.004,3.076,2
2.293,4.720,0
1.346,3.569,0
3.557,4.860,2
1.125,1.993,1
5.267,3.724,2
3.587,5.450,2
1.506,2.634,1
1.340,4.056,0
4.907,2.347,2
3.763,3.366,2
1.621,3.645,0
1.152,2.073,1
1.163,2.492,1
1.323,2.955,1
2.067,7.356,2
2.800,4.223,0
3.520,4.888,2
2.388,3.507,0
3.599,3.845,2
2.852,4.311,2
5.244,3.538,2
1.370,2.907,1
4.843,4.129,2
4.698,3.623,2
1.153,2.101,1
1.241,3.959,0
1.576,3.343,0
1.350,3.775,0
4.738,3.955,2
1.191,2.214,1
1.723,3.083,0
1.283,2.772,1
1.710,4.082,0
2.544,2.593,1
3.232,2.264,2
2.098,3.541,0
5.272,6.406,2
3.579,3.080,2
2.140,2.136,1
4.780,6.055,2
1.317,4.318,0
2.472,4.838,2
1.741,4.174,0
3.148,4.469,2
2.650,4.584,0
2.656,2.710,0
6.892,3.561,2
1.284,3.737,0
1.426,4.581,0
4.710,4.587,2
1.448,2.979,1
1.067,2.139,1
4.893,4.163,2
1.510,4.340,0
1.991,2.323,1
1.989,2.229,1
1.160,2.314,1
2.729,3.060,2
1.661,4.669,0
3.083,4.013,2
1.091,4.084,0
2.288,5.951,0
2.401,3.335,2
1.728,2.141,1
1.151,2.421,1
0.964,4.752,0
2.461,3.518,0
1.426,2.838,1
2.745,2.831,2
2.562,3.348,2
2.404,3.207,0
1.761,2.783,1
1.830,4.219,0
1.499,2.995,1
1.217,2.605,1
2.636,3.774,0
1.595,5.463,0
3.951,4.723,2
1.349,1.930,1
4.276,2.847,2
1.605,3.696,0
9.120,3.462,2
1.110,2.349,1
1.277,2.079,1
3.052,5.047,2
2.517,2.683,2
4.101,3.776,2
2.226,2.013,1
3.603,2.956,2
1.142,2.584,1
3.122,6.315,2
1.091,2.226,1
3.578,4.178,2
2.383,4.341,0
1.056,2.388,1
1.167,3.007,0
1.296,2.865,1
1.435,3.250,0
1.296,2.054,1
1.457,2.069,1
2.527,3.258,0
1.684,2.251,1
3.453,3.380,2
2.832,3.906,0
4.631,2.754,2
4.365,3.195,2
1.624,2.645,1
1.266,2.138,1
1.506,2.525,1
4.238,3.747,2
1.297,2.547,1
1.741,2.122,1
3.200,4.573,0
5.253,3.568,2
1.040,2.485,1
2.115,2.431,1
1.398,3.170,1
1.738,2.118,1
4.266,3.317,2
1.516,2.727,0
3.096,4.077,2
1.625,2.542,1
3.373,5.164,2
4.723,2.507,2
1.371,4.055,0
4.626,2.696,2
4.053,2.684,2
2.155,5.188,0
4.325,3.093,2
5.095,4.318,2
2.938,3.203,2
0.892,2.832,0
1.340,2.869,1
3.155,4.560,2
1.943,4.156,0
5.344,4.499,2
1.119,2.410,1
1.965,2.339,1
3.276,4.021,0
2.065,4.024,0
5.222,3.270,2
2.892,3.437,0
1.445,2.292,1
7.850,3.751,2
3.561,3.309,2
4.008,4.142,2
4.283,3.924,0
1.457,1.939,1
1.626,4.532,0
3.291,3.794,2
7.144,4.102,2
3.954,3.271,2
5.015,3.314,2
1.157,3.710,0
1.109,2.697,1
4.056,7.984,2
3.401,4.219,2
1.992,4.383,0
1.205,2.567,1
4.253,3.615,2
1.507,2.219,1
1.103,3.616,0
2.318,2.819,0
0.998,2.076,1
1.584,2.478,1
1.574,2.437,1
1.054,3.476,0
2.733,2.510,1
3.372,3.707,2
4.508,4.644,2
1.383,4.294,0
1.321,3.266,1
3.385,5.035,0
1.834,2.543,1
2.131,2.657,2
4.737,2.262,2
1.740,4.617,0
2.184,2.900,2
3.080,3.172,2
1.746,5.506,0
2.016,5.612,0
1.842,3.646,0
4.833,3.198,2
2.908,3.805,0
3.373,3.474,2
1.163,2.331,1
1.910,3.310,1
1.510,2.154,1
1.843,3.719,0
3.340,3.114,2
3.684,4.846,2
3.376,3.347,2
3.252,3.509,0
1.168,3.512,1
1.483,2.681,1
2.887,4.561,2
2.262,5.696,0
1.480,6.094,0
5.509,2.309,2
4.491,4.732,2
1.143,2.610,1
3.524,3.054,2
1.063,2.979,1
3.845,4.177,2
1.342,2.646,1
2.184,2.354,1
5.292,4.596,2
3.266,3.168,0
