@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
2.383,3.316,0
1.304,2.387,1
4.442,2.829,2
1.404,2.703,1
2.155,3.091,0
1.795,3.530,0
4.496,3.405,2
2.183,2.520,1
2.573,2.397,1
1.208,1.903,1
1.410,2.239,1
1.841,2.343,1
3.498,4.180,2
5.299,2.725,2
3.523,3.660,0
2.619,3.779,0
4.689,2.914,2
1.393,2.433,1
2.433,4.365,0
1.902,2.637,1
1.498,2.314,1
5.367,3.394,2
1.393,2.047,1
1.566,3.774,0
2.203,4.974,0
3.460,3.860,2
1.501,2.344,1
2.097,5.645,0
3.378,4.841,2
2.809,4.967,2
2.039,4.425,0
2.725,3.478,0
5.417,3.239,2
0.703,3.955,0
4.281,5.488,2
2.747,4.002,2
1.681,3.717,0
1.121,3.121,1
2.350,4.905,0
1.308,2.866,1
1.870,2.134,1
3.155,4.009,0
3.369,3.340,2
1.453,3.070,1
1.182,2.018,1
3.624,4.430,2
2.380,3.199,2
1.379,2.410,1
1.041,2.214,1
2.563,3.196,2
3.346,3.803,2
1.423,2.047,1
1.188,2.120,1
1.235,2.177,1
1.555,2.703,1
5.114,5.639,2
4.161,7.168,2
5.372,2.868,2
2.829,3.904,0
3.550,4.913,2
2.151,2.676,1
3.406,3.746,0
1.031,3.208,0
5.504,2.486,2
3.087,3.393,2
1.763,4.191,0
0.939,2.161,1
1.029,2.007,1
2.855,4.114,0
2.914,2.241,2
2.819,2.068,2
1.072,2.727,1
2.871,5.283,2
1.628,2.427,1
1.408,2.917,0
2.792,3.445,2
2.613,5.494,2
4.566,4.015,2
1.698,4.248,0
1.221,3.785,0
2.496,2.512,1
3.168,5.358,0
2.225,2.474,2
2.336,3.137,0
1.906,2.070,1
5.681,3.773,2
1.796,2.112,1
3.739,2.983,2
0.950,2.509,1
1.136,2.941,1
1.753,3.174,0
1.210,2.591,1
1.578,2.555,1
1.511,2.326,1
4.067,3.202,2
3.374,3.966,2
2.469,2.392,1
3.435,4.341,2
1.676,2.198,1
2.459,3.564,0
1.843,3.999,0
2.418,5.349,2
0.935,2.233,1
0.891,3.498,0
0.924,2.584,1
2.073,2.833,0
1.094,4.371,0
1.643,2.696,1
3.553,2.447,2
1.417,2.394,1
3.137,4.589,2
2.283,2.309,1
3.367,4.569,2
2.134,3.830,0
0.954,2.434,1
4.526,3.759,2
5.090,6.237,2
1.831,2.593,1
4.260,4.651,2
2.400,3.411,2
1.867,3.733,0
1.768,3.664,0
3.230,6.094,2
1.159,3.047,1
3.343,5.266,2
2.250,3.726,2
3.540,4.118,2
5.010,2.623,2
1.342,2.507,1
1.211,2.353,1
1.704,2.464,1
3.405,6.872,2
1.151,2.469,1
1.379,4.120,0
1.427,2.280,1
1.186,2.017,1
1.378,1.938,1
3.676,3.226,2
1.145,2.521,1
1.527,2.101,1
4.355,3.834,2
2.574,4.175,2
2.039,6.001,0
0.984,2.309,1
1.284,2.644,1
5.505,4.079,2
1.732,3.270,0
2.130,2.804,0
0.949,3.447,0
1.373,2.141,1
2.998,3.732,2
1.102,4.277,0
3.467,2.764,2
0.934,2.094,1
2.134,3.927,0
2.325,3.470,2
1.579,2.318,1
1.950,3.243,0
3.121,4.253,0
4.266,2.758,2
2.919,4.291,0
1.233,2.252,1
3.803,2.558,2
3.124,2.865,0
1.299,3.256,0
2.812,3.858,0
3.967,3.599,2
1.346,5.056,0
1.425,3.048,0
3.054,3.171,2
1.889,2.134,1
2.862,5.592,0
1.275,2.270,1
1.415,2.507,1
1.996,2.628,0
1.905,4.768,0
2.516,3.505,2
3.806,2.507,2
3.010,4.779,0
1.619,2.516,1
4.240,3.035,2
2.219,3.094,2
1.087,2.223,1
3.632,3.636,2
0.960,2.253,1
1.904,3.956,0
1.445,2.366,1
3.250,4.020,2
2.482,2.255,1
1.145,3.775,0
1.485,2.286,1
4.513,4.342,2
2.747,1.927,1
1.495,3.755,0
3.665,4.576,2
5.514,3.821,2
4.860,5.868,2
1.111,2.624,1
1.386,3.277,0
1.726,3.160,0
1.248,4.047,0
1.540,3.735,0
1.241,3.254,0
1.268,2.928,1
3.436,2.229,2
3.772,5.038,2
1.734,3.765,0
1.528,2.507,1
2.114,2.296,1
1.854,2.304,1
1.412,2.217,1
4.504,4.213,0
1.057,3.151,1
1.463,2.271,1
3.604,3.051,2
1.061,5.025,0
3.048,4.068,2
5.349,2.429,2
3.140,3.982,2
3.025,4.018,0
2.157,4.938,0
7.815,2.561,2
1.170,3.189,0
3.398,5.501,2
1.246,5.380,0
2.210,2.842,0
1.532,3.448,0
2.759,3.302,0
1.281,3.364,1
1.522,2.562,1
1.388,4.024,0
3.931,2.935,2
3.040,3.539,2
1.806,2.285,1
0.789,3.297,0
1.928,2.929,0
1.693,3.612,0
3.593,4.204,2
1.168,2.809,1
2.789,5.086,2
1.790,3.620,0
3.726,3.170,2
1.381,4.148,0
6.037,3.755,2
1.061,3.005,1
1.386,3.479,0
1.670,2.791,1
3.586,3.293,2
1.720,4.235,0
3.103,3.455,2
1.532,2.301,1
1.404,3.603,0
4.182,4.237,2
2.681,3.758,0
3.962,4.187,2
1.525,3.860,0
1.010,4.375,0
5.463,4.040,2
3.742,3.757,2
4.060,3.173,2
2.719,4.363,2
1.660,4.297,0
2.635,4.580,0
1.221,2.277,1
2.288,3.236,2
6.094,2.514,2
2.999,3.491,0
0.905,3.662,0
1.440,2.291,1
2.136,2.330,2
1.455,2.667,1
1.932,3.510,0
1.011,3.607,0
2.594,2.987,0
2.579,3.303,2
1.416,4.722,0
3.207,4.749,2
0.959,4.552,0
2.668,3.645,2
2.257,4.599,0
2.798,2.184,2
0.926,3.876,0
2.461,4.560,0
1.152,3.458,0
1.967,3.833,0
4.884,2.454,2
1.788,1.950,1
1.075,2.884,1
3.528,2.483,2
1.282,5.394,0
1.617,4.252,0
2.606,3.379,0
6.337,2.755,2
1.205,2.727,1
4.129,8.955,2
1.215,2.211,1
1.090,2.799,1
3.240,2.457,2
1.069,2.308,1
5.305,3.308,2
2.987,3.921,0
2.037,3.990,0
3.429,7.321,2
4.033,3.844,2
2.766,2.110,2
3.274,3.724,2
0.770,4.744,0
3.738,3.669,0
1.550,1.981,1
1.630,3.831,0
4.848,4.895,2
1.693,3.619,0
1.049,2.377,1
1.184,2.890,0
3.880,4.784,2
1.184,2.817,1
4.239,3.238,2
2.806,3.823,0
1.588,3.724,0
1.948,3.013,0
4.798,3.449,2
1.584,2.556,1
1.671,2.265,1
2.896,4.335,2
8.108,3.621,2
