@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
2.411,4.993,0
2.441,3.205,1
6.807,3.711,2
5.151,2.686,2
0.883,2.869,1
2.006,2.055,1
1.794,2.557,1
1.578,1.855,1
3.973,5.341,2
2.615,4.425,0
3.871,4.853,2
2.650,2.754,2
2.979,3.255,2
2.302,2.232,1
1.171,4.071,0
1.474,3.347,1
3.894,3.539,0
1.213,2.354,1
3.925,3.775,2
1.659,3.911,0
3.084,4.650,2
1.328,2.330,1
1.265,2.768,1
0.821,2.392,1
2.998,3.425,2
2.844,5.036,2
3.194,4.054,2
3.159,3.745,2
1.578,3.899,0
4.171,2.231,2
4.414,3.297,2
0.913,2.267,1
0.973,2.628,0
3.186,5.525,2
1.811,2.362,1
4.363,5.000,0
1.148,2.174,1
4.414,3.640,2
1.409,4.599,0
3.712,8.393,2
1.831,3.405,0
1.560,3.613,0
1.071,1.984,1
1.733,4.051,0
1.026,2.535,1
2.206,3.873,0
4.272,3.805,2
1.851,3.051,2
1.098,2.141,1
1.244,3.455,0
0.944,2.185,1
2.006,4.536,2
3.422,2.803,2
0.719,4.636,0
5.729,3.736,2
2.921,2.460,2
2.953,5.325,2
2.768,3.652,0
3.126,3.370,2
3.592,2.891,2
1.546,4.221,0
1.642,2.878,0
4.532,5.899,2
3.046,5.104,2
1.461,2.179,1
1.363,2.452,1
2.608,4.420,0
3.670,3.012,2
1.803,2.692,1
2.054,3.682,0
3.201,2.485,2
3.611,3.048,2
3.939,4.911,2
1.537,2.604,1
1.930,2.564,1
2.153,4.951,0
3.455,5.775,2
4.078,2.113,2
4.574,4.021,2
11.354,4.145,2
1.677,3.481,0
2.326,2.096,1
1.798,4.148,0
3.427,3.347,0
4.046,3.933,2
1.442,4.316,0
4.422,5.360,2
4.267,3.405,2
1.415,2.792,1
1.648,2.947,0
3.407,3.614,2
1.272,2.422,1
1.305,2.620,1
1.393,3.538,1
2.798,4.625,2
3.347,4.473,2
4.803,4.737,2
1.646,1.955,1
1.114,2.653,1
6.609,2.905,2
3.075,2.851,0
3.990,4.334,2
1.847,3.786,0
1.717,2.082,1
2.747,5.178,0
2.458,3.565,0
3.581,5.682,2
1.226,2.845,1
4.696,3.226,2
2.011,3.764,0
1.155,2.903,1
1.542,2.465,1
6.828,3.511,2
2.389,2.722,1
2.590,1.936,2
7.643,3.270,2
4.871,2.315,2
1.307,5.459,0
2.790,1.856,2
3.758,4.451,2
1.005,3.624,0
5.064,4.731,2
4.385,3.884,2
1.124,2.905,1
1.165,2.332,1
2.961,3.021,2
2.957,2.763,2
1.909,2.108,1
1.849,2.926,1
1.582,2.161,1
3.444,3.198,2
2.487,4.546,0
1.448,3.835,0
3.272,4.030,2
1.396,2.160,1
1.449,2.249,1
2.135,3.210,0
1.438,2.269,1
4.590,3.997,2
1.562,3.540,0
3.129,4.043,2
3.023,3.758,2
3.610,4.030,2
4.492,2.581,2
1.691,3.395,0
1.468,3.671,0
3.643,5.003,2
4.151,3.858,2
4.174,3.605,0
2.817,3.038,2
1.770,2.193,1
1.415,2.200,1
1.381,3.371,0
2.367,3.591,0
4.246,3.263,2
1.344,2.356,1
4.335,7.909,2
1.342,2.244,1
4.252,4.599,2
1.421,2.137,1
1.698,4.681,0
4.357,4.576,2
1.714,3.242,0
2.600,5.137,2
2.115,2.109,1
2.122,4.754,0
3.894,3.516,2
1.641,3.318,0
3.922,3.049,2
2.381,3.936,0
2.180,4.053,0
2.292,4.499,2
5.077,4.057,0
3.478,3.620,0
1.806,4.881,0
2.254,3.843,0
2.143,2.094,1
1.719,3.531,0
3.303,3.952,0
1.261,2.140,1
1.394,2.429,1
5.662,6.160,2
2.134,5.166,0
2.066,3.515,0
1.467,2.437,1
3.019,3.259,0
4.186,5.140,2
3.587,3.894,0
1.415,2.200,1
1.532,3.874,1
1.022,5.760,0
1.144,2.959,1
1.307,2.636,1
1.698,2.096,1
1.321,2.572,1
0.971,2.988,0
1.023,2.243,1
1.780,6.115,0
2.000,4.194,0
0.972,2.604,1
4.986,3.389,2
1.927,3.068,0
2.067,1.847,1
3.257,2.915,2
0.985,2.644,1
1.401,2.503,1
1.263,2.227,1
1.887,2.387,1
1.303,4.112,0
3.488,2.720,2
1.466,3.955,0
4.408,5.199,2
3.035,3.731,2
2.373,3.253,2
2.595,2.945,0
1.425,3.651,0
1.321,3.891,0
3.365,3.265,2
1.124,3.008,1
1.888,2.478,1
1.479,2.344,1
1.039,3.255,1
1.596,3.004,0
1.955,3.789,0
4.086,3.838,0
2.284,3.912,0
1.738,3.434,0
1.912,5.269,0
3.312,4.946,2
1.456,4.152,0
3.305,3.619,2
1.231,1.844,1
2.817,3.096,2
2.988,3.217,0
1.063,6.221,0
2.331,4.565,0
1.409,1.954,1
1.825,3.668,0
4.156,2.627,2
1.501,3.095,0
1.248,2.780,1
1.398,2.506,1
4.618,3.884,0
1.966,2.846,0
3.329,3.811,2
1.647,2.082,1
3.082,4.496,2
1.811,3.531,0
4.133,3.392,2
1.658,3.348,0
2.545,2.982,2
1.449,2.293,1
4.049,3.933,2
1.373,3.551,0
1.508,2.960,0
1.700,2.223,1
1.107,3.519,0
1.819,3.456,0
1.292,2.116,1
2.131,3.755,0
1.224,2.179,1
1.663,3.634,0
3.245,5.760,0
3.167,3.966,2
2.138,2.560,1
1.576,2.224,1
1.460,3.129,0
3.969,2.699,2
3.972,3.152,2
3.313,3.513,2
0.990,2.305,1
1.596,2.375,1
1.504,3.881,0
1.123,2.895,1
3.496,4.063,2
1.179,2.858,0
1.795,4.027,0
2.774,3.174,0
3.026,2.258,1
0.843,3.490,0
1.468,3.300,0
2.062,2.678,2
2.749,3.371,0
4.287,4.757,2
1.724,2.465,1
3.456,2.624,2
0.934,3.004,0
1.424,2.487,1
1.701,2.132,1
4.494,4.316,2
1.260,2.049,1
4.605,4.879,2
1.736,3.109,0
2.114,1.795,1
4.138,4.377,2
4.435,3.681,2
1.362,2.516,1
1.748,3.883,1
8.350,4.839,2
4.388,2.144,2
2.625,4.617,0
1.767,2.692,0
1.493,3.916,0
1.143,2.068,1
1.391,3.763,0
2.233,3.636,0
1.791,2.359,1
4.101,5.788,2
4.206,3.232,2
1.018,4.063,0
2.235,5.070,2
0.927,3.276,1
3.234,4.224,2
1.468,2.802,1
2.043,4.339,0
2.981,2.837,2
2.315,3.846,0
1.981,3.285,0
1.788,2.440,1
2.420,3.652,0
3.350,3.364,0
1.532,2.927,1
1.976,5.395,0
1.315,2.523,1
3.774,3.268,0
1.947,2.075,1
1.669,2.307,1
2.996,4.417,2
0.947,2.196,1
2.558,3.737,0
1.242,2.545,1
3.904,3.394,2
4.325,4.730,2
1.836,2.797,1
3.227,3.113,2
2.602,4.726,2
5.721,3.883,2
0.922,3.564,1
2.848,5.591,0
