@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
1.391,2.207,1
1.329,2.380,1
5.292,4.118,2
4.903,2.612,2
1.052,2.166,1
1.269,2.494,1
2.098,3.148,0
4.387,3.271,2
2.696,6.035,2
1.890,3.325,0
1.314,2.225,1
2.926,3.615,2
2.862,4.370,0
2.920,2.949,2
3.439,3.508,2
1.783,3.902,0
0.725,2.209,1
2.474,3.451,0
1.819,2.324,1
5.309,4.488,2
1.412,2.577,1
4.265,6.130,2
1.006,4.769,0
1.904,2.664,1
1.094,2.500,1
1.454,2.333,1
1.448,2.266,1
5.731,5.301,2
1.667,2.428,1
1.271,2.299,1
1.333,2.151,1
2.632,3.679,0
2.736,3.384,2
7.292,4.279,2
1.168,2.251,1
3.080,4.573,2
1.529,2.225,1
2.981,4.800,2
3.139,2.559,2
3.041,3.675,0
1.318,3.106,1
3.942,2.177,2
1.578,3.233,1
1.123,2.277,1
4.557,3.236,2
2.980,4.432,0
0.789,3.102,0
1.696,3.238,0
1.162,2.532,1
4.624,4.977,2
4.945,5.057,2
2.038,2.652,1
1.211,3.896,0
0.808,4.992,0
1.044,3.288,0
2.781,5.430,2
0.762,3.097,0
1.785,2.774,1
4.669,3.618,2
1.591,2.441,1
1.529,1.854,1
1.421,1.978,1
3.835,3.056,2
1.731,2.700,1
3.255,3.920,0
5.547,3.508,2
1.089,3.730,0
2.454,2.997,0
1.810,2.090,1
1.901,4.422,0
3.464,4.737,2
1.983,5.047,0
1.217,3.347,0
1.364,2.118,1
2.714,4.478,2
2.812,2.267,2
1.246,3.315,0
1.906,2.950,0
2.460,3.206,0
1.283,3.408,1
3.767,3.730,2
0.833,2.282,1
4.587,4.870,2
1.657,2.489,1
3.084,4.441,2
3.854,3.131,2
1.659,2.442,1
4.783,4.345,2
4.820,4.193,2
0.950,2.264,1
1.107,2.142,1
6.112,5.764,2
4.705,4.677,2
1.116,2.552,1
2.314,4.234,0
5.002,2.233,2
2.191,3.095,0
1.606,4.004,0
1.104,5.408,0
1.430,3.701,0
2.668,3.521,2
1.533,3.040,0
3.186,4.078,2
5.250,3.489,2
4.551,5.203,2
4.837,5.221,2
1.728,3.380,0
5.099,3.641,2
1.217,4.524,0
4.016,2.564,2
4.162,3.007,2
1.470,4.204,0
4.059,2.068,2
1.671,2.846,1
2.643,3.229,0
1.592,2.334,1
4.619,4.037,0
4.691,2.945,2
2.478,3.088,2
2.254,4.222,0
1.460,3.145,0
1.312,3.463,0
4.159,3.518,2
4.690,3.913,2
3.592,2.623,2
3.959,3.914,2
3.309,5.179,0
2.728,2.890,2
1.530,2.475,1
3.702,4.909,2
2.680,4.056,2
2.162,5.470,0
3.102,4.447,0
1.139,2.797,1
1.214,3.762,0
1.867,2.606,1
2.372,3.694,0
2.569,2.616,2
1.264,3.996,0
2.829,2.323,1
2.170,4.688,0
1.340,3.080,0
5.770,4.270,2
1.057,2.298,1
3.983,3.632,2
1.410,2.870,1
2.857,4.366,0
1.646,3.887,0
3.255,2.596,2
0.686,3.741,0
0.764,3.448,0
4.045,3.331,0
1.491,2.461,1
1.517,3.135,0
7.399,4.011,2
0.896,4.227,0
2.469,3.223,2
1.257,2.350,1
1.376,3.733,0
5.759,3.614,2
1.988,4.240,0
1.355,3.930,0
1.713,2.224,1
1.735,2.601,1
1.256,2.512,1
2.280,3.719,0
2.915,2.664,2
3.877,4.364,2
0.976,4.068,0
3.203,2.961,2
1.212,1.984,1
1.480,2.025,1
3.905,2.360,2
1.280,2.248,1
3.897,3.170,2
3.315,4.997,2
3.386,3.755,2
1.332,2.221,1
1.367,2.924,1
1.606,4.559,0
1.207,2.913,0
1.536,2.741,1
4.218,6.261,2
1.788,3.945,0
5.540,4.450,2
4.019,4.047,0
1.321,3.370,0
1.535,2.140,1
1.918,4.077,0
1.899,4.526,0
1.872,2.617,1
1.326,2.555,1
0.900,2.304,1
1.523,4.222,1
1.863,3.543,0
4.311,4.387,2
1.193,2.786,1
1.032,3.352,1
6.542,5.433,2
2.833,3.653,2
1.677,2.314,1
1.846,2.624,0
2.832,3.463,0
3.834,5.221,2
1.631,3.293,0
2.640,3.031,2
1.411,5.906,0
6.646,2.952,2
5.784,2.843,2
1.778,3.151,0
1.235,3.586,0
1.619,2.394,1
3.377,2.721,1
3.070,3.236,0
6.824,5.918,2
2.126,2.966,0
2.384,4.312,0
1.231,3.956,0
