@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
6.826,5.624,2
1.782,2.654,1
1.039,2.152,1
2.971,4.903,2
1.545,2.606,1
1.518,5.372,0
1.903,4.211,0
1.305,3.428,0
1.892,3.705,0
1.711,2.588,1
2.702,5.292,0
1.846,5.146,0
2.048,2.231,1
1.468,2.237,1
4.404,3.670,2
2.870,4.186,0
1.425,3.915,0
2.240,2.789,0
1.877,3.906,0
4.312,4.402,2
1.184,2.797,1
4.408,4.557,2
1.415,2.635,1
1.177,2.377,1
3.061,4.147,2
1.350,3.988,0
3.118,4.688,2
3.583,5.367,2
4.783,3.578,2
4.115,3.699,2
3.050,3.428,0
1.709,2.159,1
1.148,2.043,1
1.018,2.252,1
2.312,2.544,1
1.301,2.800,1
1.031,2.756,1
1.166,4.523,0
2.525,3.709,0
2.700,3.115,0
5.029,3.181,2
2.350,3.842,0
1.618,2.188,1
2.210,2.318,1
1.078,2.658,1
1.186,5.659,0
1.190,2.371,1
3.817,5.626,0
1.773,4.039,0
6.548,5.472,2
1.687,2.238,1
2.273,4.016,2
2.587,3.477,0
2.563,3.083,0
1.200,2.782,1
1.214,4.153,0
1.695,2.110,1
4.983,3.007,2
4.872,4.973,2
4.529,4.048,2
4.043,2.752,2
3.324,2.531,2
2.562,3.304,0
1.151,2.940,1
1.769,3.337,0
3.362,3.214,2
2.649,4.808,2
1.048,2.974,1
3.740,5.038,0
2.541,4.638,2
3.093,4.704,0
2.263,3.329,0
1.228,2.586,1
1.401,2.173,1
1.258,3.202,0
3.746,4.424,2
2.260,3.355,0
1.681,1.955,1
1.152,2.079,1
2.708,2.452,2
1.132,4.239,0
1.799,2.772,1
2.618,3.913,0
2.208,3.796,0
3.009,5.066,2
1.574,2.209,1
2.217,3.488,0
2.614,4.089,0
1.698,2.148,1
1.047,2.420,1
1.793,2.218,1
3.609,3.820,2
1.688,2.866,0
1.450,2.579,1
2.975,3.327,0
2.073,3.470,0
1.236,3.773,0
1.814,3.258,1
1.795,2.194,1
1.262,2.779,1
4.122,2.238,2
1.162,5.184,0
2.697,4.068,2
1.171,2.963,1
1.556,3.652,0
4.031,4.161,2
5.389,3.631,2
2.808,2.992,1
1.302,2.305,1
3.009,5.955,2
4.323,3.823,2
2.003,6.716,0
2.664,4.065,2
6.590,4.396,2
2.238,3.596,0
2.313,3.966,0
3.717,8.245,2
3.884,2.242,2
1.081,2.616,1
3.415,4.951,2
2.529,3.551,0
1.820,4.117,0
1.849,6.587,0
1.801,3.791,0
1.840,2.650,1
1.952,4.496,2
1.064,2.003,1
4.394,3.033,2
1.969,2.467,1
2.913,2.935,2
2.918,4.390,2
1.203,3.711,0
2.104,3.501,0
1.519,4.141,0
1.813,2.981,1
1.906,1.957,1
3.907,4.491,2
3.754,3.761,2
0.968,2.302,1
1.248,3.134,1
5.789,3.731,2
2.777,4.414,2
4.367,3.293,2
2.040,3.782,0
1.634,2.263,1
1.689,4.085,0
0.982,3.361,0
1.569,3.867,0
1.203,2.053,1
3.903,4.040,2
1.492,2.154,1
2.666,4.131,0
2.752,4.305,0
3.587,2.694,2
0.861,4.904,0
3.739,5.938,2
4.435,2.421,2
4.521,3.045,2
1.697,2.056,1
2.405,5.701,0
2.086,5.070,0
3.305,2.894,2
2.996,4.365,0
3.787,2.883,2
1.409,2.265,1
2.070,4.512,0
1.420,2.582,1
1.030,2.643,1
2.401,2.779,0
1.310,2.030,1
2.306,4.469,2
1.168,1.864,1
1.823,3.273,0
1.088,2.867,1
0.528,3.799,0
1.948,4.645,0
1.670,3.335,0
3.704,4.029,2
2.546,2.992,2
1.637,2.273,1
3.358,3.544,2
1.614,2.761,0
1.570,2.050,1
4.085,4.926,2
1.079,3.688,0
3.182,2.145,2
4.572,2.792,2
1.453,2.031,1
4.959,3.298,2
1.719,3.004,1
4.023,2.621,2
1.507,3.310,0
3.264,2.419,2
3.466,5.920,0
1.400,3.885,0
2.239,2.528,1
2.618,3.824,0
5.167,2.450,2
1.467,2.300,1
4.093,2.453,2
3.888,4.974,2
4.127,4.029,2
5.136,2.661,2
5.218,2.748,2
2.201,3.057,1
1.493,4.836,0
1.486,2.367,1
2.279,4.542,0
5.498,2.972,2
1.428,2.436,1
5.861,3.758,2
3.458,4.003,2
3.270,2.822,2
4.562,2.409,2
3.767,2.927,2
0.890,2.595,1
1.152,2.014,1
1.099,2.180,1
1.165,2.505,1
1.543,3.989,0
4.337,5.617,2
3.224,3.550,0
3.003,3.511,2
0.791,2.373,1
1.235,2.103,1
8.554,5.650,2
7.269,2.214,2
1.374,2.979,1
1.898,3.319,0
3.495,2.977,2
7.174,2.519,2
3.206,5.660,2
5.180,7.090,2
1.492,4.575,0
2.251,4.632,0
2.214,4.148,0
2.326,2.783,1
0.942,3.325,0
1.910,4.243,0
2.750,3.080,2
1.329,2.216,1
1.485,2.131,1
1.252,2.611,1
1.149,2.501,1
2.906,2.606,2
1.524,2.267,1
3.389,3.630,0
1.651,2.075,1
1.310,3.092,1
3.047,3.323,2
1.184,2.178,1
1.246,2.684,1
2.196,1.885,1
1.231,2.454,1
1.374,2.366,1
2.512,3.981,0
4.092,2.483,2
1.682,3.002,0
2.529,2.936,0
2.229,3.595,2
1.398,3.356,0
2.036,5.599,0
4.114,4.307,0
1.078,2.473,1
2.143,2.629,1
3.021,3.745,2
1.171,4.199,0
1.470,2.317,1
3.290,3.451,0
1.772,2.556,1
1.526,2.751,1
4.291,4.441,0
0.804,2.200,1
1.063,2.168,1
1.170,3.619,0
1.276,2.676,0
2.196,2.492,1
1.237,2.498,1
2.966,5.684,2
3.506,4.609,2
3.115,2.827,2
1.304,2.674,1
1.726,2.050,1
1.309,1.929,1
1.020,2.456,1
5.576,3.206,2
1.913,1.869,1
3.559,3.622,2
2.781,3.968,0
3.361,3.481,2
1.279,2.721,1
4.085,3.861,2
3.578,3.892,2
2.403,4.568,0
2.439,3.018,2
2.097,5.772,0
1.835,2.471,1
1.626,2.789,0
1.547,2.351,1
2.881,3.385,2
1.742,4.103,0
4.050,2.838,2
1.543,2.729,1
3.371,6.165,2
7.112,5.477,2
3.774,3.827,0
3.421,5.336,2
4.714,4.983,2
2.546,4.396,0
1.230,2.584,1
1.451,2.409,1
1.832,4.172,0
2.975,4.205,2
1.943,4.606,0
3.718,3.823,2
1.634,5.355,0
4.511,3.167,2
4.056,3.956,2
3.646,3.004,2
2.373,3.956,2
5.403,3.212,2
3.799,3.204,0
3.541,5.496,2
1.839,2.831,1
4.012,2.760,2
7.087,2.375,2
1.804,2.072,1
2.996,4.376,2
3.167,4.645,2
0.703,3.869,0
1.204,4.352,1
5.937,4.497,2
1.749,2.991,1
2.271,3.073,0
3.193,3.140,2
2.078,4.419,2
1.658,2.053,1
1.463,3.100,0
1.364,2.462,1
3.260,4.464,2
3.215,6.551,2
2.080,4.208,0
2.392,4.615,2
1.113,2.236,1
4.229,3.964,2
0.990,2.725,1
1.120,2.562,1
2.511,3.473,0
1.351,4.125,0
3.366,3.356,2
3.919,3.655,2
4.520,5.002,2
3.109,2.146,2
1.115,2.546,1
1.150,3.341,1
1.038,3.519,0
3.841,3.584,2
3.947,6.553,2
1.755,3.906,0
1.498,3.081,1
4.348,3.481,2
3.181,7.112,2
2.781,4.791,0
1.581,2.135,1
1.290,2.416,1
0.916,2.116,1
1.949,4.325,0
3.618,4.254,2
0.963,2.232,1
1.326,2.176,1
1.535,3.896,0
1.525,2.379,1
3.552,2.838,2
2.830,5.232,0
2.792,3.478,2
5.637,3.156,2
2.383,1.957,1
1.527,2.382,1
1.290,1.957,1
3.550,6.024,0
1.476,2.892,1
3.369,5.046,2
2.101,2.283,1
1.625,2.622,1
1.229,2.251,1
1.419,2.181,1
7.464,3.495,2
1.341,2.729,1
1.065,2.344,1
1.682,5.392,0
2.286,3.477,0
0.963,4.651,0
3.943,3.838,2
2.036,2.824,0
1.305,2.537,1
4.365,2.114,2
1.501,4.966,0
4.331,4.934,2
4.089,4.168,2
0.865,2.345,1
1.412,5.169,0
3.201,5.013,2
4.642,7.726,2
4.101,5.509,2
1.367,2.795,1
1.857,2.652,1
2.791,3.428,0
1.417,2.181,1
2.353,2.912,0
1.066,2.216,1
1.421,2.889,1
3.711,2.466,2
1.293,2.522,1
2.535,4.405,0
2.373,3.583,2
4.030,3.173,2
7.019,3.806,2
1.439,2.067,1
1.949,4.007,0
3.537,4.945,2
1.233,5.249,0
1.126,1.984,1
1.192,3.007,1
4.496,3.022,2
2.553,3.599,0
3.030,4.194,2
1.550,2.094,1
1.529,3.575,0
2.735,5.342,0
1.135,2.819,1
1.255,2.532,1
1.467,2.255,1
2.358,3.568,0
1.250,3.410,0
2.011,3.472,0
3.213,3.976,2
1.626,2.219,1
1.881,3.421,0
1.097,2.263,1
3.257,2.753,2
1.266,2.603,1
0.886,3.351,0
4.220,3.094,2
1.735,2.414,1
1.213,2.109,1
1.623,3.510,0
0.698,3.112,0
1.450,2.596,1
2.160,3.098,0
3.199,2.959,2
1.030,2.739,1
1.099,4.443,0
2.479,2.573,2
3.938,3.736,2
3.909,3.972,2
3.755,2.671,2
