@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
1.319,2.508,1
4.539,5.934,2
3.869,4.312,2
1.608,2.276,1
1.706,4.082,0
2.015,3.617,0
0.990,4.650,0
1.353,2.111,1
1.911,4.900,0
3.030,3.916,2
3.567,2.862,2
1.627,3.075,1
2.094,3.880,0
1.630,3.605,0
1.446,4.477,0
2.830,4.917,2
0.981,3.073,1
3.549,5.554,2
1.630,2.664,1
2.976,4.706,2
1.333,2.555,1
5.262,3.062,2
1.667,4.178,0
1.744,2.642,1
1.544,2.206,1
4.842,2.873,2
4.741,3.395,2
1.290,2.376,1
2.548,2.418,1
4.800,4.042,0
0.943,4.907,0
4.227,4.192,2
1.289,4.676,0
3.477,3.632,2
2.071,4.918,0
1.921,2.104,1
1.682,3.199,1
1.579,3.087,0
1.017,3.606,1
1.675,2.108,1
3.631,3.432,2
1.409,2.016,1
4.949,2.673,2
1.162,3.806,0
4.159,3.713,0
4.364,5.262,2
1.559,2.501,1
3.104,4.293,0
2.700,3.338,2
1.533,4.628,0
1.082,3.122,0
3.712,4.360,0
3.619,5.345,0
2.075,2.499,0
2.320,3.741,0
2.658,3.686,0
1.014,3.609,0
3.781,2.435,2
0.882,4.341,0
4.261,3.829,0
4.346,4.876,2
3.742,3.186,2
1.173,2.423,1
2.413,3.098,0
1.621,3.536,0
2.580,2.693,2
1.448,3.597,0
1.448,3.867,0
1.318,3.451,0
1.241,2.689,1
1.175,2.901,1
3.162,2.231,1
2.098,4.605,0
3.206,4.520,2
1.841,4.528,0
1.374,2.093,1
1.292,2.043,1
1.575,4.150,1
1.054,3.814,0
1.557,3.207,0
3.293,2.539,2
2.919,3.825,0
1.716,2.338,1
1.288,3.036,0
2.204,4.227,0
1.970,2.128,1
2.645,4.072,2
0.987,2.204,1
2.376,3.294,0
3.807,3.460,2
4.247,3.540,2
6.084,3.675,2
1.382,2.270,1
3.975,2.962,2
3.764,3.778,2
3.847,6.500,2
1.737,2.605,1
1.636,2.163,1
1.635,2.316,1
4.207,4.057,2
2.621,3.022,2
1.218,2.110,1
4.539,3.261,2
1.924,3.032,0
1.481,3.375,0
1.598,5.429,0
1.332,2.375,1
1.389,4.205,0
1.211,3.303,0
5.013,5.638,2
4.273,4.005,2
3.335,3.533,0
3.178,3.282,0
0.979,3.396,0
4.847,5.011,2
2.367,2.467,2
4.143,3.303,0
2.195,3.493,0
2.792,4.235,2
1.760,3.401,1
3.335,3.464,0
3.625,5.629,2
2.396,4.313,0
3.530,4.384,2
4.745,3.640,0
1.481,2.007,1
0.969,2.298,1
2.895,5.242,2
1.435,3.741,0
1.393,4.648,0
1.056,4.636,0
3.721,3.720,2
2.090,4.059,0
3.807,2.682,2
1.616,2.877,1
1.242,4.500,0
2.304,3.045,0
1.889,5.544,0
4.860,2.679,2
2.006,3.659,0
2.856,2.072,2
1.431,4.373,0
4.024,2.905,2
1.884,3.331,0
1.508,2.414,1
1.470,2.389,1
4.818,6.174,2
0.990,3.945,0
2.352,2.311,1
1.205,4.506,0
1.217,2.109,1
7.477,3.650,2
1.714,3.709,0
1.387,3.246,1
3.195,3.568,0
1.319,2.367,1
2.270,2.470,1
1.714,3.396,0
3.655,3.184,2
3.129,4.016,2
1.132,4.444,0
1.223,2.232,1
1.403,4.138,0
1.250,2.380,1
7.104,3.768,2
1.079,2.539,1
1.540,4.007,0
0.482,3.364,0
1.096,2.129,1
1.012,3.388,0
4.201,2.467,2
3.930,3.627,2
1.077,2.358,1
2.316,3.354,0
2.021,3.459,1
3.661,4.511,2
3.569,3.022,2
0.682,4.338,0
3.315,3.112,2
2.314,4.293,0
3.407,6.261,2
3.399,3.375,2
1.187,2.627,1
1.756,3.454,0
1.071,3.923,0
1.377,2.445,1
0.828,4.122,0
1.420,2.165,1
7.835,3.145,2
3.779,3.274,2
3.024,3.318,0
1.234,2.989,1
1.406,2.272,1
1.640,2.988,0
1.633,4.479,0
1.044,2.361,1
3.892,4.465,2
3.862,3.104,2
1.337,2.818,0
1.506,4.054,0
1.051,2.232,1
5.427,3.598,2
1.498,2.334,1
3.259,3.564,2
1.351,4.937,0
1.262,7.249,0
3.014,4.746,2
3.570,2.655,2
1.387,2.325,1
1.225,2.318,1
4.671,4.892,2
2.869,2.818,2
3.711,3.566,2
1.687,2.156,1
1.665,4.269,0
3.954,4.613,2
4.181,3.226,2
1.123,3.290,1
2.288,4.567,0
4.315,2.701,2
4.283,4.275,2
1.977,3.549,0
3.766,6.555,2
2.344,3.263,2
1.008,2.197,1
1.190,2.077,1
2.897,4.180,0
1.218,2.456,1
1.448,2.040,1
5.112,3.505,2
0.668,4.366,0
1.392,3.191,0
1.457,2.465,1
1.197,2.460,1
1.440,3.184,1
2.848,4.002,2
5.345,4.070,2
0.676,3.420,0
6.349,4.739,2
1.262,3.178,0
1.601,4.578,0
6.594,4.921,2
1.768,5.453,0
0.963,3.576,1
1.904,3.024,1
3.183,3.455,2
0.927,2.544,1
1.419,2.896,1
1.657,2.410,1
1.609,3.447,1
2.137,5.645,0
3.544,5.657,2
1.260,2.328,1
0.843,2.115,1
1.920,3.619,0
3.263,6.232,2
2.080,4.840,2
3.695,3.728,2
1.175,2.198,1
4.683,3.593,2
1.232,2.739,1
2.677,4.628,0
1.587,3.357,0
1.602,2.472,1
1.229,3.850,0
3.823,2.817,2
2.431,3.732,0
1.584,2.683,1
5.137,3.579,2
1.314,2.165,1
2.993,3.917,0
1.733,3.527,1
4.050,4.243,2
1.323,2.764,1
1.330,3.362,1
1.162,2.332,1
2.589,3.680,0
3.173,3.706,0
1.605,2.159,1
1.193,2.172,1
1.800,2.448,1
1.813,3.650,0
3.722,3.839,0
5.293,5.448,2
1.497,4.075,0
2.135,3.288,0
1.567,3.553,0
4.249,4.940,2
4.501,3.594,2
1.863,2.258,1
1.098,1.915,1
1.320,2.128,1
3.241,6.830,0
1.184,3.447,1
1.480,2.868,1
2.895,3.906,0
1.225,2.459,1
1.808,2.444,1
3.908,3.703,2
1.948,3.045,1
1.303,3.489,1
2.587,3.567,2
2.302,3.647,0
1.548,3.197,0
3.861,4.119,2
2.183,2.927,2
7.360,2.552,2
2.833,2.987,2
1.408,2.698,1
1.316,2.031,1
1.892,3.106,1
2.795,1.796,2
2.924,3.776,2
1.797,2.271,1
2.211,2.362,1
1.119,3.643,0
3.515,4.382,2
2.678,3.342,0
1.190,2.556,1
1.030,3.863,0
3.293,2.573,2
1.455,1.968,1
1.534,3.577,0
7.150,3.532,2
2.196,2.147,1
1.382,2.509,1
1.570,2.502,1
1.583,2.432,1
1.288,2.479,1
3.013,3.110,0
1.278,3.031,1
2.252,3.446,0
1.802,2.106,1
2.572,3.501,0
1.825,4.390,0
1.568,2.669,0
2.013,3.426,0
5.789,3.576,2
1.903,3.941,0
1.296,2.385,1
3.036,4.064,2
1.233,1.953,1
1.836,4.104,0
1.844,3.771,0
1.915,3.365,0
2.424,3.988,2
2.022,2.518,1
1.571,3.794,0
4.764,3.957,0
2.760,5.903,2
0.854,2.381,1
5.972,3.561,2
3.627,4.797,2
2.600,3.810,0
1.235,2.088,1
4.708,4.498,2
4.385,5.221,2
5.563,3.551,2
2.546,3.956,2
1.057,5.176,0
4.487,2.153,2
2.741,3.362,0
4.121,3.106,2
5.842,4.144,2
1.507,2.309,1
1.580,2.447,1
2.918,2.176,1
1.306,2.487,1
3.449,2.090,2
3.095,4.118,0
3.163,2.424,2
1.199,2.278,1
2.808,2.916,2
1.632,2.944,1
1.204,2.275,1
1.232,2.970,1
1.487,3.898,0
3.573,4.217,2
2.038,4.994,0
1.994,4.865,0
2.284,2.410,1
3.549,2.656,2
1.032,3.109,0
1.264,2.793,1
4.086,3.352,2
0.881,4.726,0
2.179,6.142,0
4.553,4.148,2
2.662,6.020,0
3.880,4.541,2
4.788,6.611,2
1.775,2.207,1
1.140,4.557,0
3.795,3.226,2
3.688,4.165,2
1.321,2.669,1
3.971,2.930,2
2.656,3.354,0
3.496,3.255,2
4.286,2.229,2
3.190,4.499,2
1.338,2.664,1
2.236,2.033,1
3.030,3.203,2
3.680,5.360,2
3.522,6.902,2
3.892,4.397,2
1.716,2.224,1
1.218,4.239,0
1.836,4.422,0
2.213,5.531,2
0.838,2.576,1
1.536,2.486,1
1.133,2.396,1
2.697,3.139,0
4.294,2.322,2
6.528,3.023,0
1.456,1.980,1
3.952,3.160,2
1.623,2.353,1
4.848,3.721,2
1.075,2.530,1
1.958,3.208,1
2.478,2.306,2
1.002,2.048,1
