@relation VIRTUAL
@attribute x real
@attribute y real
@attribute class {0,1,2}

@data
0.960,2.324,1
1.342,2.250,1
3.381,4.928,2
1.279,4.097,0
3.315,3.396,2
1.701,3.164,0
3.351,3.553,2
1.285,4.613,0
1.662,2.498,1
2.785,3.639,2
1.340,2.510,1
1.157,4.131,0
2.046,3.407,2
1.996,4.097,0
1.520,2.063,1
4.586,3.556,2
3.560,4.524,2
3.637,3.546,0
2.127,3.058,0
6.009,3.935,2
1.006,2.198,1
2.705,3.561,0
3.021,3.946,2
1.896,2.829,1
1.591,2.522,1
1.090,2.159,1
1.982,3.632,0
2.155,4.204,0
3.332,3.133,2
1.995,3.739,0
1.310,2.096,1
3.448,3.819,2
1.097,6.650,0
2.006,2.111,1
2.919,5.810,0
1.909,3.651,0
5.207,3.332,2
3.507,2.875,2
3.963,4.564,2
3.213,2.067,2
1.417,3.020,1
1.346,4.124,1
4.945,3.582,2
3.177,2.781,0
2.119,5.195,0
1.963,2.254,1
1.599,3.134,0
1.816,2.291,1
1.669,3.386,0
1.181,4.844,0
1.547,4.069,0
4.508,2.436,2
3.048,3.880,2
5.716,2.791,2
1.811,3.802,0
1.465,2.468,1
1.767,3.731,0
3.064,3.143,0
1.760,4.295,0
1.848,2.842,1
1.031,2.102,1
6.186,1.344,2
2.213,4.195,0
4.162,3.628,2
4.064,4.797,2
1.549,4.648,0
1.442,3.683,0
5.117,3.693,2
1.034,2.998,1
2.031,3.958,0
1.003,3.162,0
7.859,3.598,2
2.144,4.601,0
5.276,4.643,2
5.010,3.527,2
3.771,3.489,2
2.473,3.584,2
3.433,4.049,0
1.665,4.863,0
1.667,2.443,1
2.804,3.670,0
1.246,2.350,1
2.112,3.529,0
1.421,2.916,0
4.096,5.087,2
1.445,2.964,1
1.849,5.309,0
1.723,3.738,0
2.449,2.548,1
1.785,3.471,0
5.260,4.222,2
4.361,6.962,2
2.069,4.017,0
2.115,2.727,0
2.001,4.018,0
1.572,2.769,1
1.318,2.375,1
2.297,3.809,0
1.478,2.114,1
0.895,5.528,0
2.703,3.823,0
3.206,3.482,2
2.662,3.134,2
1.597,3.745,0
3.770,5.100,0
1.159,2.349,1
1.424,4.134,0
1.756,3.450,0
2.418,4.511,0
2.449,4.334,0
4.263,3.818,2
1.397,2.318,1
2.625,2.394,2
1.340,2.392,1
1.839,3.215,1
2.355,4.182,0
1.306,2.536,1
7.546,2.166,2
2.138,3.230,1
1.607,2.124,1
1.260,2.654,1
1.029,2.025,1
1.486,3.520,0
1.594,1.774,1
4.791,3.334,2
1.631,1.961,1
2.608,5.049,0
1.167,3.209,0
1.429,2.540,1
2.658,4.399,2
2.073,3.401,0
1.356,5.083,0
1.589,3.622,0
3.605,4.358,2
4.491,3.474,2
1.527,2.492,1
2.348,2.120,1
5.045,2.898,2
3.401,4.218,2
2.370,3.176,0
4.692,5.194,2
1.460,2.451,1
0.964,3.556,0
2.141,4.573,0
2.336,2.796,0
1.608,2.253,1
3.671,2.908,2
1.127,2.374,1
1.510,3.974,0
2.930,2.747,2
1.637,2.426,1
1.302,2.145,1
2.952,1.936,2
2.166,4.713,2
1.228,2.520,1
1.558,3.723,0
2.683,3.078,0
1.395,2.262,1
5.060,2.921,2
1.443,2.546,1
3.807,4.354,2
1.739,2.537,1
1.271,2.203,1
1.205,2.578,1
0.924,1.943,1
1.558,3.769,0
5.660,4.174,2
1.805,2.189,1
2.091,2.247,1
1.119,1.598,1
4.481,3.855,2
8.016,3.961,2
5.655,3.007,2
2.309,2.220,2
1.880,2.303,1
1.079,2.720,1
1.506,1.716,1
4.026,3.375,2
1.540,2.613,1
0.812,3.474,0
1.451,4.362,0
4.631,3.491,2
1.486,2.408,1
1.289,4.156,0
1.307,2.008,1
2.434,3.158,2
1.790,3.930,0
3.249,3.024,2
2.968,4.117,2
2.094,4.341,0
2.311,4.220,0
1.239,3.715,0
4.128,3.022,2
3.452,5.287,0
4.004,5.078,2
1.303,3.069,1
4.669,3.775,2
2.038,2.611,1
1.839,4.542,0
1.339,2.262,1
1.208,3.287,1
1.520,2.259,1
1.899,2.556,1
1.147,2.365,1
1.196,5.169,0
1.060,1.970,1
4.507,4.500,2
0.980,2.869,1
3.245,3.107,2
3.124,4.136,2
1.146,2.188,1
1.420,2.216,1
6.411,3.763,2
1.113,4.661,0
2.674,2.312,2
5.618,2.283,2
1.322,2.499,1
1.885,2.139,1
4.400,4.404,2
4.083,2.827,2
1.604,2.372,1
5.429,2.271,2
6.558,4.177,2
1.467,2.326,1
1.471,2.243,1
3.748,3.545,2
1.527,2.937,0
1.673,2.662,1
2.430,4.096,0
1.125,2.532,1
1.721,3.822,0
3.261,4.392,2
2.952,2.978,2
5.042,3.411,2
1.272,3.002,1
5.385,2.088,2
1.593,4.892,0
1.769,3.310,0
4.760,5.662,2
2.554,4.368,0
2.345,2.031,1
0.983,2.731,1
3.434,3.169,2
5.592,2.825,2
1.429,2.409,1
2.894,2.533,2
1.906,2.350,1
1.598,2.693,1
0.817,3.333,0
1.638,4.513,0
2.393,4.094,0
3.771,2.621,2
1.526,2.532,1
1.254,3.341,0
1.390,5.778,0
4.521,3.405,2
2.400,3.167,0
3.538,3.224,2
2.625,2.308,2
2.948,3.098,2
2.420,3.810,0
3.726,5.476,2
3.130,3.833,0
1.599,2.131,1
1.435,2.087,1
1.935,3.196,0
1.980,2.481,1
2.463,3.927,2
8.017,3.319,2
3.211,3.270,0
4.292,2.311,2
1.277,3.427,0
2.171,2.972,0
4.240,2.574,2
1.706,2.340,1
1.645,2.576,1
3.409,2.688,2
1.402,2.019,1
1.130,2.155,1
1.112,3.865,0
1.583,4.198,0
4.074,5.006,2
2.669,2.842,2
3.220,5.991,2
2.903,4.453,2
1.880,5.396,0
3.057,4.330,0
3.625,6.041,2
2.360,3.097,0
4.174,3.245,2
4.267,3.224,2
2.914,2.564,2
2.962,3.358,0
1.054,2.307,1
1.463,2.138,1
1.557,3.481,1
1.189,2.329,1
1.640,2.286,1
4.901,5.405,2
3.301,3.341,2
1.204,2.255,1
1.160,3.171,1
1.356,3.431,0
3.043,3.682,0
1.764,3.196,0
1.539,2.442,1
0.727,3.253,0
1.605,2.270,1
1.486,2.829,1
1.323,3.974,1
2.426,3.597,2
1.591,2.146,1
1.058,2.479,1
1.363,2.193,1
